Actual Result,Predicted Result,Correct Prediction,Low Risk Probability,High Risk Probability
0,0,TRUE,0.634280586,0.365719414
1,1,TRUE,0.465331746,0.534668254
1,0,FALSE,0.565280675,0.434719325
0,1,FALSE,0.483423443,0.516576557
0,1,FALSE,0.48625,0.51375
0,1,FALSE,0.431375735,0.568624265
1,1,TRUE,0.273126407,0.726873593
1,1,TRUE,0.37216746,0.62783254
1,1,TRUE,0.474801659,0.525198341
1,0,FALSE,0.502592857,0.497407143
0,0,TRUE,0.586363203,0.413636797
0,0,TRUE,0.706540693,0.293459307
0,0,TRUE,0.51011746,0.48988254
1,1,TRUE,0.238176274,0.761823726
1,1,TRUE,0.492694439,0.507305561
0,0,TRUE,0.683268254,0.316731746
0,1,FALSE,0.410847186,0.589152814
1,0,FALSE,0.527900794,0.472099206
0,0,TRUE,0.584673449,0.415326551
0,1,FALSE,0.314398413,0.685601587
0,1,FALSE,0.487154762,0.512845238
1,0,FALSE,0.582013492,0.417986508
1,0,FALSE,0.539589683,0.460410317
1,1,TRUE,0.200485714,0.799514286
0,1,FALSE,0.378835714,0.621164286
1,0,FALSE,0.694452381,0.305547619
0,0,TRUE,0.578861977,0.421138023
1,1,TRUE,0.481185409,0.518814591
1,1,TRUE,0.294011905,0.705988095
0,1,FALSE,0.440416667,0.559583333
1,1,TRUE,0.481384704,0.518615296
1,1,TRUE,0.462837179,0.537162821
0,0,TRUE,0.5544,0.4456
0,1,FALSE,0.48522381,0.51477619
0,0,TRUE,0.653306494,0.346693506
1,1,TRUE,0.31442619,0.68557381
0,0,TRUE,0.596363766,0.403636234
0,1,FALSE,0.484540404,0.515459596
1,1,TRUE,0.340291877,0.659708123
1,0,FALSE,0.513115152,0.486884848
1,0,FALSE,0.507488095,0.492511905
1,0,FALSE,0.575452525,0.424547475
1,1,TRUE,0.498115873,0.501884127
0,0,TRUE,0.500301587,0.499698413
0,1,FALSE,0.487057937,0.512942063
0,0,TRUE,0.535060606,0.464939394
1,0,FALSE,0.516365873,0.483634127
1,0,FALSE,0.550801515,0.449198485
0,0,TRUE,0.698351299,0.301648701
1,0,FALSE,0.585756899,0.414243101
1,0,FALSE,0.510405228,0.489594772
1,0,FALSE,0.587403175,0.412596825
1,1,TRUE,0.366104762,0.633895238
1,1,TRUE,0.441944071,0.558055929
1,0,FALSE,0.687239683,0.312760317
0,0,TRUE,0.552902381,0.447097619
0,1,FALSE,0.328783333,0.671216667
1,0,FALSE,0.571182468,0.428817532
0,0,TRUE,0.693487951,0.306512049
1,0,FALSE,0.542715079,0.457284921
0,1,FALSE,0.49315,0.50685
0,1,FALSE,0.366136508,0.633863492
1,1,TRUE,0.408585714,0.591414286
1,0,FALSE,0.640218193,0.359781807
0,1,FALSE,0.464023687,0.535976313
1,1,TRUE,0.345739288,0.654260712
1,0,FALSE,0.535305556,0.464694444
0,0,TRUE,0.64203254,0.35796746
1,0,FALSE,0.519180159,0.480819841
0,0,TRUE,0.642600183,0.357399817
1,1,TRUE,0.426240781,0.573759219
1,1,TRUE,0.397724747,0.602275253
1,0,FALSE,0.517865407,0.482134593
0,0,TRUE,0.510399206,0.489600794
0,1,FALSE,0.397476374,0.602523626
0,0,TRUE,0.519998268,0.480001732
0,0,TRUE,0.763105556,0.236894444
0,1,FALSE,0.483032246,0.516967754
1,1,TRUE,0.421459596,0.578540404
0,1,FALSE,0.343721717,0.656278283
0,1,FALSE,0.496196825,0.503803175
0,1,FALSE,0.410727778,0.589272222
1,1,TRUE,0.319981385,0.680018615
1,1,TRUE,0.479938745,0.520061255
1,0,FALSE,0.58371645,0.41628355
0,1,FALSE,0.419271368,0.580728632
0,0,TRUE,0.542669841,0.457330159
0,0,TRUE,0.511314286,0.488685714
1,1,TRUE,0.401292857,0.598707143
1,1,TRUE,0.480164141,0.519835859
0,1,FALSE,0.486863492,0.513136508
1,0,FALSE,0.527326435,0.472673565
1,0,FALSE,0.517514286,0.482485714
0,0,TRUE,0.55083961,0.44916039
1,0,FALSE,0.561444156,0.438555844
0,0,TRUE,0.560357431,0.439642569
1,1,TRUE,0.499985623,0.500014377
1,0,FALSE,0.640435245,0.359564755
1,1,TRUE,0.275824603,0.724175397
0,1,FALSE,0.217172222,0.782827778
1,1,TRUE,0.259053175,0.740946825
0,1,FALSE,0.397130952,0.602869048
1,0,FALSE,0.513703463,0.486296537
1,0,FALSE,0.659646032,0.340353968
1,0,FALSE,0.645835426,0.354164574
0,0,TRUE,0.540359052,0.459640948
1,0,FALSE,0.582280231,0.417719769
0,1,FALSE,0.377353175,0.622646825
0,1,FALSE,0.395870851,0.604129149
0,0,TRUE,0.822256162,0.177743838
0,1,FALSE,0.296798668,0.703201332
0,0,TRUE,0.591142957,0.408857043
1,1,TRUE,0.393346825,0.606653175
0,1,FALSE,0.43059127,0.56940873
1,1,TRUE,0.414740476,0.585259524
1,0,FALSE,0.576967532,0.423032468
1,0,FALSE,0.519869192,0.480130808
1,0,FALSE,0.604941855,0.395058145
0,1,FALSE,0.425363492,0.574636508
1,0,FALSE,0.60985,0.39015
1,1,TRUE,0.374395238,0.625604762
0,1,FALSE,0.372070238,0.627929762
1,1,TRUE,0.372768831,0.627231169
1,0,FALSE,0.613174026,0.386825974
0,0,TRUE,0.663100794,0.336899206
1,1,TRUE,0.487429221,0.512570779
1,0,FALSE,0.661646032,0.338353968
0,1,FALSE,0.414064713,0.585935287
1,1,TRUE,0.402403968,0.597596032
0,0,TRUE,0.525382612,0.474617388
0,0,TRUE,0.67589127,0.32410873
1,1,TRUE,0.441938889,0.558061111
0,1,FALSE,0.391488095,0.608511905
1,1,TRUE,0.281040548,0.718959452
1,0,FALSE,0.522365873,0.477634127
1,1,TRUE,0.441756566,0.558243434
1,0,FALSE,0.564388023,0.435611977
0,0,TRUE,0.563176479,0.436823521
1,0,FALSE,0.735776912,0.264223088
0,1,FALSE,0.393902381,0.606097619
0,1,FALSE,0.4134,0.5866
1,1,TRUE,0.407123591,0.592876409
0,0,TRUE,0.530529505,0.469470495
1,1,TRUE,0.493014286,0.506985714
0,1,FALSE,0.423145671,0.576854329
1,0,FALSE,0.527052808,0.472947192
0,1,FALSE,0.377653175,0.622346825
0,0,TRUE,0.610375397,0.389624603
0,1,FALSE,0.211190476,0.788809524
1,0,FALSE,0.648184127,0.351815873
1,1,TRUE,0.400189683,0.599810317
0,0,TRUE,0.546826407,0.453173593
0,0,TRUE,0.585470779,0.414529221
0,1,FALSE,0.471320491,0.528679509
1,1,TRUE,0.361342857,0.638657143
0,0,TRUE,0.631598413,0.368401587
0,0,TRUE,0.563307143,0.436692857
